Time,pAkt,pSmad2,ppErk,pS6K,GrowthFactors_indep,TGFb_indep,Everolimus_indep,AZD_indep,MK2206_indep,ExperimentIndicator_indep
72,0.173301706,0.447414827,1.151288644,2.444178215,1,0.005,0,1,0,9
