ModelID,Topology,RSS,AICc,AICc Rank,RSS Rank,f
61,PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt,0.202666,-154.56369264398077,120,189,22680
62,PI3KPhosByTGFbR_ErkPhosByAkt_RafDephosByAkt,0.208828,-154.11441800174333,122,195,23790
63,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K,0.459,-142.30132905035703,210,241,50610
64,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek,0.07061039999999999,-170.37942056478232,23,41,943
65,PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt,0.17914000000000002,-156.41456785555948,105,154,16170
66,PI3KPhosByTGFbR_PI3KDephosByErk_RafDephosByAkt,0.174449,-156.81259567154268,101,150,15150
67,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek,0.016574099999999998,-192.1194636619377,1,3,3
68,PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt,0.199316,-154.81370962656752,117,180,21060
69,PI3KPhosByTGFbR_MekPhosByPI3K_RafDephosByAkt,0.199179,-154.8240234326678,116,179,20764
70,PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt,0.0725078,-169.98167006705702,24,45,1080
71,PI3KPhosByTGFbR_PI3KPhosByMek_RafDephosByAkt,0.0666539,-171.2443788081433,22,33,726
72,PI3KPhosByTGFbR_MekDephosByAkt_RafDephosByAkt,0.482,-141.5679204905062,217,247,53599
73,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.314054,-147.99360801659586,165,217,35805
74,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.0849572,-167.60486819728953,26,52,1352
75,ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.793888,-134.08294630081988,240,255,61200
76,ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.233977,-152.4087399023366,130,198,25740
77,ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.165235,-157.62655165546175,80,97,7760
78,ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.166664,-157.497385056874,85,106,9010
79,ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.19363,-155.2478453785356,112,170,19040
80,ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.100581,-165.07263160583238,45,75,3375
81,ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.112276,-163.42268031671875,55,80,4400
82,ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.166664,-157.497385056874,86,108,9288
83,PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.363731,-145.7908634495977,181,223,40363
84,PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.166927,-157.4737333347511,92,125,11500
85,PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.166693,-157.49477524216425,89,119,10591
86,PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.328377,-147.32464712249327,169,220,37180
87,PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.094595,-165.99301289318947,41,68,2788
88,PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.170423,-157.16282847407734,99,145,14355
89,MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.237171,-152.2053612019734,134,200,26800
90,MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.385554,-144.916863286049,184,228,41952
91,MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.166664,-157.497385056874,81,105,8505
92,PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.0948938,-165.9457066279655,42,69,2898
93,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk,0.251272,-143.83904193533027,200,206,41200
94,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K,0.25083,-143.86545091881408,199,204,40596
95,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek,0.0294702,-175.9863884519275,18,11,198
96,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt,0.202146,-147.1022290722001,173,187,32351
97,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_RafDephosByAkt,0.193484,-147.75915987557698,166,169,28054
98,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K,0.189595,-148.06372892878758,163,167,27221
99,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek,0.0720725,-162.57199384878504,59,42,2478
100,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt,0.185482,-148.3927145667824,156,158,24648
101,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_RafDephosByAkt,0.458992,-134.80159049054387,237,238,56406
102,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek,0.350175,-138.86058675838854,229,222,50838
103,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt,0.29932600000000004,-141.2140829945516,222,213,47286
104,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_RafDephosByAkt,0.459003,-134.80123101146174,238,244,58072
105,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt,0.0615399,-164.9417960272672,48,27,1296
106,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek_RafDephosByAkt,0.056828,-166.13664477111774,40,23,920
107,MekPhosByAkt_PI3KPhosByTGFbR_MekDephosByAkt_RafDephosByAkt,0.17595999999999998,-149.18323175405743,151,152,22952
108,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.240834,-144.47546370905417,189,202,38178
109,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.102284,-157.32078333143997,94,77,7238
110,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.253755,-143.69154368233472,203,207,42021
111,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.197791,-147.42891843654712,167,176,29392
112,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.272794,-142.6063282273772,208,212,44096
113,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.166666,-149.99720505507398,144,112,16128
114,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.166669,-149.99693505642395,146,115,16790
115,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.0981245,-157.94352599304239,77,73,5621
116,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.126437,-154.1409197953078,121,86,10406
117,MekPhosByAkt_ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.166665,-149.997295055704,143,111,15873
118,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.507135,-133.30542359621944,242,249,60258
119,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.19938699999999998,-147.3083673040304,170,181,30770
120,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.166904,-149.9758002488516,147,124,18228
121,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.0833937,-160.3834906971187,67,51,3417
122,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.0925495,-158.82092765346866,73,62,4526
123,MekPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.200213,-147.24635520369722,171,182,31122
124,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.401574,-136.80620482257714,234,235,54990
125,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.09163049999999999,-158.9706194159095,71,59,4189
126,MekPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.168796,-149.80671892328587,149,136,20264
127,MekPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.09379860000000001,-158.6198332433503,74,66,4884
128,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.1752,-149.24815952373083,150,151,22650
129,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.0767805,-161.62282167630553,62,48,2976
130,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.18823399999999998,-148.17179415564567,158,161,25438
131,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.189277,-148.08890894272434,160,165,26400
132,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.06216990000000001,-164.78901780445855,50,29,1450
133,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.20266900000000002,-147.06347060542006,174,190,33060
134,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.201856,-147.12376362275745,172,185,31820
135,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.025991200000000002,-177.8707119133854,14,8,112
136,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.0556005,-166.46419929093736,39,21,819
137,PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.20643499999999998,-146.7872983081427,177,194,34338
138,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.068935,-163.2396217269113,57,35,1995
139,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.189773,-148.04965288549488,164,168,27552
140,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.188354,-148.162234636697,159,162,25758
141,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.0811293,-160.79641952763438,64,49,3136
142,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.019759799999999998,-181.98233863910008,4,4,16
143,PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.186066,-148.34556045902752,157,159,24963
144,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.0758739,-161.80099092507908,60,47,2820
145,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.0588352,-165.61597747255655,44,25,1100
146,PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.180251,-148.82182734126704,152,155,23560
147,PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.062059300000000005,-164.81572650802127,49,28,1372
148,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.101664,-157.41198332995862,93,76,7068
149,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.20430299999999998,-146.9430194112116,176,193,33968
150,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.23783,-144.66374021026112,186,201,37386
151,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.12259300000000001,-154.60403331690372,119,83,9877
152,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.11441,-155.6402548855724,110,82,9020
153,ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.264879,-143.0479854322043,207,211,43677
154,ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.32718400000000003,-139.87924164460333,224,219,49056
155,ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.127075,-154.06542025127072,123,88,10824
156,ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.166667,-149.99711505498396,145,114,16530
157,ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.0664934,-163.7805417820239,53,32,1696
158,PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.497471,-133.59402324962997,241,248,59768
159,PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.436284,-135.5626810896283,235,236,55460
160,PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.168378,-149.84391042210913,148,134,19832
161,PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.523045,-132.8420696648373,244,252,61488
162,MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.384347,-137.46389534558077,231,227,52437
163,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.263339,-137.30211623470035,232,210,48720
164,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.144535,-146.30092347658956,179,93,16647
165,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.202535,-141.24005820116577,220,188,41360
166,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.17088599999999998,-143.78879885520752,202,146,29492
167,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.10755,-150.7344110322258,141,79,11139
168,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.202678,-141.22947117612438,221,191,42211
169,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.198528,-141.5397966462216,218,178,38804
170,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.00944619,-187.2195765838457,3,1,3
171,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.0554447,-160.67295695358519,65,20,1300
172,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.18953499999999998,-142.23514330736054,213,166,35358
173,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.0651183,-158.26066463239556,76,31,2356
174,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.18916,-142.26485060129676,212,163,34556
175,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.458996,-128.96812643654755,249,240,59760
176,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.0695432,-157.27452673490149,96,39,3744
177,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.30484,-135.10694313596312,236,215,50740
178,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.169981,-143.86844887645827,198,143,28314
179,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.0694097,-157.30334945995634,95,36,3420
180,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.0697765,-157.22428971499588,98,40,3920
181,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.170316,-143.83891584135506,201,144,28944
182,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.10430199999999999,-151.19439080875742,140,78,10920
183,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.16730699999999998,-144.10629214610708,194,127,24638
184,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.19776400000000002,-141.59763285890205,216,175,37800
185,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.173543,-143.55736775848118,205,148,30340
186,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.09507439999999999,-152.5838527231246,129,71,9159
187,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.09835930000000001,-152.07434235880353,136,74,10064
188,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.166709,-144.16000220540872,193,120,23160
189,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.125342,-148.4380588489227,155,85,13175
190,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.09035750000000001,-153.34713850631607,126,56,7056
191,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.166663,-144.16414172525072,192,102,19584
192,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.09234529999999999,-153.02072668778806,127,60,7620
193,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.388574,-131.4664944500335,246,231,56826
194,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.384231,-131.63508985460882,245,226,55370
195,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.167728,-144.06859457227864,195,130,25350
196,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.0970362,-152.2774872965407,133,72,9576
197,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.579237,-125.478073064232,254,253,64262
198,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.014884799999999998,-180.39864049744952,13,2,26
199,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.19572699999999998,-141.75293640052485,215,172,36980
200,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.16944,-143.91626564013544,197,142,27974
201,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.0516913,-161.72440653557214,61,15,915
202,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.0242373,-173.08535733505283,21,7,147
203,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.176923,-143.26802972283684,206,153,31518
204,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.0723925,-156.67220832494917,103,44,4532
205,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.0626139,-158.8489393951388,72,30,2160
206,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.169311,-143.92768996120628,196,140,27440
207,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.05575650000000001,-160.58883893584934,66,22,1452
208,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.0874257,-153.84190952122572,124,53,6572
209,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.146128,-146.13650461869202,180,94,16920
210,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.459208,-128.96119987108602,250,245,61250
211,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.12337999999999999,-148.6747135112095,154,84,12936
212,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.06788179999999999,-157.63722950696092,79,34,2686
213,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.0822579,-154.75585736295199,118,50,5900
214,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.138231,-146.96985588638623,175,89,15575
215,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.201638,-141.30663871045726,219,184,40296
216,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.08956030000000001,-153.48006674641235,125,54,6750
217,ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.143994,-146.35717438731308,178,92,16376
218,PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.509108,-127.41384624608287,252,250,63000
