ModelID,Topology,RSS,AICc,AICc Rank,RSS Rank,f
51,MekPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.104671,-107.30207797335741,171,211,36081
52,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.015274600000000001,-130.39764732761677,81,89,7209
53,MekPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.11039000000000002,-106.66370854487852,180,242,43560
54,MekPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.10466800000000001,-107.30242191309155,165,200,33000
55,MekPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.0199528,-127.19150933286403,89,96,8544
56,MekPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.0400563,-118.82851157107034,103,104,10712
57,MekPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.10466900000000001,-107.30230726541818,169,204,34476
58,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk,0.101483,-107.67324758400784,151,142,21442
59,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K,0.10147300000000001,-107.67443010632891,149,127,18923
60,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek,0.00587573,-141.8619794536778,2,32,64
61,PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt,0.101562,-107.66390975202147,152,151,22952
62,PI3KPhosByTGFbR_ErkPhosByAkt_RafDephosByAkt,0.101474,-107.67431184885282,150,131,19650
63,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K,0.102175,-107.59169879183756,159,172,27348
64,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek,0.010317299999999998,-135.106077970251,53,71,3763
65,PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt,0.10294,-107.50218761454636,162,181,29322
66,PI3KPhosByTGFbR_PI3KDephosByErk_RafDephosByAkt,0.129435,-104.7537972497011,217,250,54250
67,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek,0.00902996,-136.70536789235882,43,57,2451
68,PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt,0.102467,-107.55745359898329,160,178,28480
69,PI3KPhosByTGFbR_MekPhosByPI3K_RafDephosByAkt,0.102089,-107.60180336299037,157,162,25434
70,PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt,0.00960186,-135.96846118876147,49,63,3087
71,PI3KPhosByTGFbR_PI3KPhosByMek_RafDephosByAkt,0.010217299999999999,-135.22295480118322,50,68,3400
72,PI3KPhosByTGFbR_MekDephosByAkt_RafDephosByAkt,0.101867,-107.62792665479913,155,157,24335
73,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.10477,-107.29073348886317,177,230,40710
74,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.00719773,-139.4267547628367,13,47,611
75,ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.104674,-107.30173404348088,172,213,36636
76,ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.104682,-107.30081694533182,174,219,38106
77,ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.0582073,-114.34381382814132,108,110,11880
78,ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.104717,-107.29680546481939,176,223,39248
79,ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.10466800000000001,-107.30242191309155,167,202,33734
80,ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.013570600000000002,-131.81707488864333,75,82,6150
81,ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.0128743,-132.44914623156507,67,79,5293
82,ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.10466800000000001,-107.30242191309155,166,201,33366
83,PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.00863524,-137.2417250843466,41,55,2255
84,PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.10467,-107.30219261884014,170,209,35530
85,PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.105018,-107.26236197680062,179,238,42602
86,PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.0157365,-130.0401488869515,83,91,7553
87,PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.06920230000000001,-112.26753395645557,121,119,14399
88,PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.104679,-107.3011608489242,173,216,37368
89,MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.06662919999999999,-112.72222810645684,120,116,13920
90,MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.00797301,-138.19919809221034,29,52,1508
91,MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.10486300000000001,-107.28008630952391,178,236,42008
92,PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.07393889999999999,-111.47307422759464,122,120,14640
93,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk,0.103308,-105.05936533567584,204,184,37536
94,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K,0.102139,-105.19592757698659,200,170,34000
95,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek,0.00648265,-138.2823906166342,27,41,1107
96,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt,0.10148,-105.27360232846867,188,135,25380
97,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_RafDephosByAkt,0.10148099999999999,-105.27348407914985,189,136,25704
98,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K,0.109547,-104.35569897431341,218,241,52538
99,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek,0.0048198,-141.83915394413344,3,21,63
100,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt,0.101497,-105.27159224850418,193,144,27792
101,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_RafDephosByAkt,0.101499,-105.27135579064293,194,145,28130
102,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek,0.00917065,-134.1198451403845,57,59,3363
103,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt,0.102521,-105.15113127753042,203,179,36337
104,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_RafDephosByAkt,0.10154500000000001,-105.26591854542077,195,149,29055
105,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt,0.00633984,-138.54970076679012,23,37,851
106,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek_RafDephosByAkt,0.00695417,-137.43984538945762,39,44,1716
107,MekPhosByAkt_PI3KPhosByTGFbR_MekDephosByAkt_RafDephosByAkt,0.10159,-105.26060188400021,196,152,29792
108,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.104681,-104.90093157876751,213,218,46434
109,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.06637489999999999,-110.36811546960608,132,115,15180
110,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.10468,-104.9010462132983,212,217,46004
111,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.104676,-104.90150476237267,211,215,45365
112,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.0158217,-127.57535415949388,87,92,8004
113,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.10466900000000001,-104.90230726541817,209,208,43472
114,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.10466800000000001,-104.90242191309154,208,192,39936
115,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.014255200000000003,-128.82648211606883,85,85,7225
116,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.017119099999999998,-126.62960555438227,91,93,8463
117,MekPhosByAkt_ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.10466800000000001,-104.90242191309154,207,191,39537
118,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.29239,-92.57488081446888,254,252,64008
119,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.130064,-102.29562350119105,243,251,60993
120,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.11583099999999999,-103.68635635825419,219,246,53874
121,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.00605993,-139.09156415892895,15,34,510
122,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.04971369999999999,-113.8365765567549,116,107,12412
123,MekPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.104745,-104.89359724564835,214,228,48792
124,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.00756619,-136.42766748635893,46,51,2346
125,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.0409809,-116.15466989121472,107,105,11235
126,MekPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.10466700000000001,-104.90253656186026,206,188,38728
127,MekPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.024753999999999998,-122.20409803982767,99,101,9999
128,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.10192999999999999,-105.2205075070778,197,158,31126
129,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.0113896,-131.51953524543285,76,75,5700
130,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.102122,-105.19792502143729,199,168,33432
131,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.101475,-105.2741935925421,187,132,24684
132,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.006505800000000001,-138.239614104553,28,42,1176
133,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.10147300000000001,-105.27443010632891,185,126,23310
134,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.101474,-105.27431184885282,186,128,23808
135,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.00448295,-142.70856740285552,0,5,0
136,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.00450361,-142.65339157655876,1,15,15
137,PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.101482,-105.27336583099623,190,141,26790
138,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.00644367,-138.35476410234014,25,40,1000
139,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.102147,-105.19498771816075,201,171,34371
140,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.10219600000000001,-105.18923268851677,202,174,35148
141,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.0100225,-133.05395235882736,62,66,4092
142,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.0108167,-132.1388483115456,71,74,5254
143,PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.101495,-105.27182871102487,192,143,27456
144,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.010315000000000001,-132.70875338696305,66,70,4620
145,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.0254921,-121.8515199423177,101,102,10302
146,PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.102114,-105.1988651103545,198,167,33066
147,PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.010745000000000001,-132.21865678410796,69,73,5037
148,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.064081,-110.79016824766397,125,114,14250
149,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.10486,-104.880429619509,216,235,50760
150,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.122455,-103.01901975855056,234,247,57798
151,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.018190099999999997,-125.90141326474925,95,94,8930
152,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.0101715,-132.8768668435232,64,67,4288
153,ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.104675,-104.90161940237917,210,214,44940
154,ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.0140332,-129.01483173579237,84,84,7056
155,ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.0504536,-113.65929392083662,118,108,12744
156,ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.10466600000000001,-104.90265121172436,205,186,38130
157,ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.0106941,-132.27563689499223,68,72,4896
158,PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.0146965,-128.46063070287255,86,88,7568
159,PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.085099,-107.38615972969401,163,122,19886
160,PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.10481300000000002,-104.88580942529656,215,232,49880
161,PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.0636837,-110.86479943088219,124,113,14012
162,MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.0238595,-122.64575361472944,97,100,9700
163,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.102109,-103.19945270332897,231,166,38346
164,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.00576896,-137.6820412855612,32,30,960
165,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.102229,-103.18535840696177,232,175,40600
166,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.102109,-103.19945270332897,230,165,37950
167,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.00578189,-137.65517571899113,33,31,1023
168,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.101562,-103.26390975202146,226,150,33900
169,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.10148099999999999,-103.27348407914985,223,139,30997
170,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.00447849,-140.72051191275995,5,1,5
171,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.00492251,-139.5861203890359,12,22,264
172,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.101536,-103.26698216043224,224,147,32928
173,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.00454371,-140.54701683772518,10,18,180
174,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.103976,-102.9820219058902,235,185,43475
175,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.101829,-103.23240391508199,227,156,35412
176,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.00729904,-134.8590291533547,55,49,2695
177,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.0102546,-130.77922652043713,80,69,5520
178,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.102978,-103.09775866705098,233,182,42406
179,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.00519225,-138.94593759431237,21,24,504
180,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.00712595,-135.14702653804227,52,46,2392
181,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.10154500000000001,-103.26591854542077,225,148,33300
182,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.00814378,-133.54488979695165,60,54,3240
183,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.06739969999999999,-108.18425634280429,147,118,17346
184,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.10472999999999999,-102.895315827821,237,224,53088
185,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.10491800000000001,-102.87379403314881,240,237,56880
186,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.00559967,-138.0394511360418,30,28,840
187,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.00938023,-131.84869174956108,74,62,4588
188,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.107215,-102.61390917458732,241,240,57840
189,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.0452722,-112.95962525437628,119,106,12614
190,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.0154075,-125.89369029899052,96,90,8640
191,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.10466800000000001,-102.90242191309154,236,193,45548
192,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.00911626,-132.19122755814593,70,58,4060
193,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.021403,-121.94956995582054,100,98,9800
194,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.300026,-90.2655134944313,255,253,64515
195,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.10473199999999999,-102.89508666931013,238,225,53550
196,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.020475999999999998,-122.48090152209761,98,97,9506
197,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.0328725,-116.8003058414944,106,103,10918
198,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.00570895,-137.80752171913133,31,29,899
199,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.101476,-103.27407533739678,222,133,29526
200,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.10147300000000001,-103.27443010632891,220,125,27500
201,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.00448499,-140.7031079549952,6,7,42
202,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.00448741,-140.69663477040598,7,8,56
203,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.102099,-103.20062797560132,229,164,37556
204,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.00451512,-140.62276197017547,9,17,153
205,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.00448826,-140.69436195956723,8,9,72
206,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.101474,-103.27431184885282,221,129,28509
207,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.00504717,-139.28601086323624,14,23,322
208,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.022853099999999998,-121.16290183883021,102,99,10098
209,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.00594516,-137.32101382740362,40,33,1320
210,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.102,-103.2122693858304,228,160,36480
211,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.00925476,-132.0102869801152,73,61,4453
212,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.00810723,-133.59886807147635,59,53,3127
213,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.00984359,-131.27009736213498,77,65,5005
214,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.00640613,-136.42487901177054,47,39,1833
215,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.10474000000000001,-102.89417007902554,239,226,54014
216,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.0515388,-111.40392408044856,123,109,13407
