Time,pAkt,pSmad2,ppErk,pS6K,GrowthFactors_indep,TGFb_indep,Everolimus_indep,AZD_indep,MK2206_indep,ExperimentIndicator_indep
72,3.867147244,14.03062997,1.787051537,10.15172522,1,0.005,0,0,0,4
