ModelID,Topology,RSS,AICc,AICc Rank,RSS Rank,f
205,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.157057,-223.3473283,119,14,1666
252,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.15737,-197.8114917,203,15,3045
71,PI3KPhosByTGFbR_PI3KPhosByMek_RafDephosByAkt,0.158676,-274.1627277,37,16,592
239,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.171016,-207.2432299,186,17,3162
212,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.185868,-220.3156253,125,18,2250
217,ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.18827,-220.0844988,126,19,2394
206,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.193652,-219.5771575,127,20,2540
57,MekPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.1948,-270.4707656,38,21,798
226,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.201371,-204.3021765,191,22,4202
174,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.205441,-218.5134267,128,23,2944
91,MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.217774,-268.4640458,39,24,936
8,RafDephosByAkt,0.225787,-420.8136293,1,25,25
154,ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.227325,-237.0914339,94,26,2444
66,PI3KPhosByTGFbR_PI3KDephosByErk_RafDephosByAkt,0.228335,-267.6116374,40,27,1080
79,ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.228968,-267.5618061,41,28,1148
126,MekPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.229768,-236.8990248,95,29,2755
227,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.231711,-201.7760218,194,30,5820
101,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_RafDephosByAkt,0.234469,-236.5344658,97,31,3007
242,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.234567,-201.5555154,195,32,6240
20,PI3KPhosByTGFbR_MekDephosByAkt,0.237678,-317.889784,9,33,297
133,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.242604,-235.9205379,98,34,3332
26,ErkPhosByAkt_RafDephosByAkt,0.25098,-316.9095681,10,35,350
130,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.254365,-235.0684223,99,36,3564
181,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.25627,-214.5341183,142,37,5254
203,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.258579,-214.372664,143,38,5434
215,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.263836,-214.0103881,149,39,5811
240,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.265186,-199.3470917,200,40,8000
231,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.266345,-199.2685938,201,41,8241
7,MekDephosByAkt,0.268664,-417.6839792,2,42,84
72,PI3KPhosByTGFbR_MekDephosByAkt_RafDephosByAkt,0.273456,-264.3657535,42,43,1806
85,PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.278214,-264.0552558,43,44,1892
68,PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt,0.285676,-263.5788372,44,45,1980
247,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.285896,-187.0649807,238,46,10948
88,PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.289509,-263.3389317,45,47,2115
199,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.290832,-212.2568626,156,48,7488
191,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.298606,-211.782037,159,49,7791
172,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.299241,-211.7437998,160,50,8000
134,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.304065,-231.8559398,100,51,5100
137,PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.304419,-231.8349959,101,52,5252
168,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.31161,-211.0147434,163,53,8639
201,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.312321,-210.9737196,164,54,8856
36,MekDephosByAkt_RafDephosByAkt,0.313022,-312.9333641,11,55,605
249,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.318202,-185.1379314,239,56,13384
113,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.319308,-230.9754759,104,57,5928
131,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.321102,-230.8746277,105,58,6090
169,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.324341,-210.2939689,170,59,10030
78,ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.326777,-261.159283,46,60,2760
119,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.32936,-230.4175619,106,61,6466
114,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.330506,-230.35504,107,62,6634
53,MekPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.336184,-260.6484313,47,63,2961
139,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.340562,-229.8155372,109,64,6976
220,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.341191,-194.8108942,206,65,13390
84,PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.34724,-260.0659954,48,66,3168
241,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.362225,-193.7340779,216,67,14472
209,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.372153,-207.8187956,184,68,12512
229,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.373711,-193.1721682,219,69,15111
111,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.389297,-227.4081208,110,70,7700
103,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt,0.394059,-227.1892751,111,71,7881
195,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.410217,-206.0659335,189,72,13608
221,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.425299,-190.844594,229,73,16717
143,PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.433296,-225.4807069,114,74,8436
145,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.449143,-224.8341429,116,75,8700
32,MekPhosByPI3K_MekDephosByAkt,0.459265,-306.0329937,12,76,912
21,PI3KPhosByTGFbR_RafDephosByAkt,0.462272,-305.9155243,13,77,1001
146,PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.469379,-224.0408969,117,78,9126
155,ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.479112,-223.6714676,118,79,9322
214,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.484473,-203.071176,192,80,15360
180,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.497544,-202.5919748,193,81,15633
34,PI3KPhosByMek_MekDephosByAkt,0.499174,-304.5331015,14,82,1148
158,PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.513416,-222.4267309,120,83,9960
194,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.527792,-201.5296459,196,84,16464
140,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.545019,-221.3515148,122,85,10370
104,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_RafDephosByAkt,0.554423,-221.0435839,123,86,10578
107,MekPhosByAkt_PI3KPhosByTGFbR_MekDephosByAkt_RafDephosByAkt,0.557307,-220.9501941,124,87,10788
54,MekPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.560938,-251.4332998,49,88,4312
175,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.564522,-200.3186583,197,89,17533
178,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.57519,-199.9816791,199,90,17910
47,MekPhosByAkt_ErkPhosByAkt_RafDephosByAkt,0.588147,-250.5807022,50,91,4550
69,PI3KPhosByTGFbR_MekPhosByPI3K_RafDephosByAkt,0.59659,-250.3241447,51,92,4692
224,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.597207,-184.7341099,240,93,22320
213,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.607026,-199.0119974,202,94,18988
117,MekPhosByAkt_ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.643239,-218.3689924,129,95,12255
141,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.648347,-218.2266178,130,96,12480
135,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.670571,-217.6199541,131,97,12707
51,MekPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.671438,-248.1966964,53,98,5194
97,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_RafDephosByAkt,0.674842,-217.5056721,132,99,13068
62,PI3KPhosByTGFbR_ErkPhosByAkt_RafDephosByAkt,0.680136,-247.9650167,55,100,5500
40,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek,0.682187,-247.910818,56,101,5656
105,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt,0.686653,-217.1933634,133,102,13566
136,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.690186,-217.1009864,134,103,13802
233,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.700358,-181.8662087,242,104,25168
248,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.715154,-170.5613244,254,105,26670
82,ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.730873,-246.6699719,57,106,6042
177,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.735767,-195.5498438,204,107,21828
156,ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.753272,-215.5266117,135,108,14580
232,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.758821,-180.4230717,243,109,26487
171,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.759136,-194.9870297,205,110,22550
142,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.760045,-215.3654891,136,111,15096
222,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.76279,-180.3291683,244,112,27328
176,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.768875,-194.7575753,207,113,23391
170,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.769134,-194.7515129,208,114,23712
64,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek,0.771884,-245.6872696,58,115,6670
138,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.772367,-215.0760098,137,116,15892
121,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.77286,-215.0645241,138,117,16146
106,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek_RafDephosByAkt,0.773169,-215.0573289,139,118,16402
99,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek,0.773612,-215.0470185,140,119,16660
60,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek,0.774405,-245.6285768,59,120,7080
190,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.77545,-194.6043036,209,121,25289
223,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.778551,-179.9610371,245,122,29890
198,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.779576,-194.5087834,210,123,25830
162,MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.781151,-214.8724541,141,124,17484
238,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.781717,-179.887988,246,125,30750
80,ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.784381,-245.398179,60,126,7560
86,PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.784627,-245.3925346,61,127,7747
235,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.790361,-179.6900416,247,128,31616
19,PI3KPhosByTGFbR_PI3KPhosByMek,0.791983,-296.224568,15,129,1935
218,PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.792953,-194.2025355,211,130,27430
55,MekPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.796623,-245.1194189,62,131,8122
187,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.797926,-194.0900012,212,132,27984
196,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.799877,-194.0460433,213,133,28329
28,PI3KDephosByErk_PI3KPhosByMek,0.800214,-296.0384612,16,134,2144
147,PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.80407,-214.3519327,144,135,19440
157,ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.80776,-214.2695169,145,136,19720
192,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.809522,-193.8302956,214,137,29318
197,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.809805,-193.8240041,215,138,29670
127,MekPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.809847,-214.2230705,146,139,20294
129,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.81124,-214.1921357,147,140,20580
124,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.813535,-214.1412856,148,141,20868
189,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.821436,-193.5673142,217,142,30814
35,PI3KPhosByMek_RafDephosByAkt,0.822372,-295.5468154,17,143,2431
6,PI3KPhosByMek,0.829229,-397.3973523,3,144,432
253,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.832603,-167.8242618,255,145,36975
81,ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.836502,-244.2401663,63,146,9198
110,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.838282,-213.6019046,150,147,22050
70,PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt,0.841039,-244.1428021,64,148,9472
116,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.842674,-213.5078436,151,149,22499
186,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.844448,-193.0699898,220,150,33000
237,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.85218,-178.3344982,248,151,37448
132,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.868114,-212.9724719,152,152,23104
25,ErkPhosByAkt_MekDephosByAkt,0.870421,-294.5247006,18,153,2754
5,MekPhosByPI3K,0.871728,-396.4976926,4,154,616
27,PI3KDephosByErk_MekPhosByPI3K,0.871773,-294.4967634,19,155,2945
14,MekPhosByAkt_MekDephosByAkt,0.871845,-294.4952769,20,156,3120
12,MekPhosByAkt_MekPhosByPI3K,0.872114,-294.489724,21,157,3297
48,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.872361,-243.4846267,65,158,10270
17,PI3KPhosByTGFbR_PI3KDephosByErk,0.874482,-294.4409159,22,159,3498
4,PI3KDephosByErk,0.875751,-396.4148142,5,160,800
3,ErkPhosByAkt,0.875876,-396.4122452,6,161,966
2,PI3KPhosByTGFbR,0.87589,-396.4119574,7,162,1134
151,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.877942,-212.7698371,153,163,24939
96,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt,0.878849,-212.7512509,155,164,25420
16,PI3KPhosByTGFbR_ErkPhosByAkt,0.879251,-294.3430193,23,165,3795
77,ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.881968,-243.2874827,66,166,10956
0,Null,0.882051,-702.2857889,0,167,0
18,PI3KPhosByTGFbR_MekPhosByPI3K,0.889518,-294.1340513,24,168,4032
39,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K,0.895367,-243.0160802,67,169,11323
63,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K,0.895442,-243.0145725,68,170,11560
38,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk,0.895447,-243.014472,69,171,11799
89,MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.897278,-242.9777034,70,172,12040
65,PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt,0.898614,-242.9509223,71,173,12283
41,MekPhosByAkt_PI3KPhosByTGFbR_MekDephosByAkt,0.901316,-242.8968801,72,174,12528
83,PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.902229,-242.878656,73,175,12775
210,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.903001,-191.8632608,221,176,38896
11,MekPhosByAkt_PI3KDephosByErk,0.903145,-293.8603906,25,177,4425
236,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.90752,-177.2019772,249,178,44322
45,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek,0.907563,-242.7725529,74,179,13246
1,MekPhosByAkt,0.908778,-395.7484715,8,180,1440
44,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K,0.910892,-242.7066486,75,181,13575
166,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.911381,-191.6969881,222,182,40404
56,MekPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.911728,-242.6901361,76,183,13908
42,MekPhosByAkt_PI3KPhosByTGFbR_RafDephosByAkt,0.912339,-242.6780773,77,184,14168
149,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.916285,-212.0003925,157,185,29045
185,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.918401,-191.5588726,223,186,41478
234,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.919657,-176.9628442,250,187,46750
120,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.921134,-211.9053873,158,188,29704
67,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek,0.925684,-242.416694,78,189,14742
200,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.927049,-191.3901711,224,190,42560
211,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.932202,-191.2903951,225,191,42975
30,PI3KDephosByErk_RafDephosByAkt,0.932668,-293.2813993,26,192,4992
46,MekPhosByAkt_ErkPhosByAkt_MekDephosByAkt,0.936217,-242.2130355,79,193,15247
50,MekPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.936428,-242.2089792,80,194,15520
188,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.93666,-191.2045203,226,195,44070
165,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.938662,-191.1660884,227,196,44492
61,PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt,0.942318,-242.0961163,81,197,15957
150,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.942329,-211.4959062,161,198,31878
33,MekPhosByPI3K_RafDephosByAkt,0.943364,-293.0761469,27,199,5373
184,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.944546,-191.0536077,228,200,45600
122,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.947571,-211.396053,162,201,32562
23,ErkPhosByAkt_MekPhosByPI3K,0.967304,-292.6250559,28,202,5656
15,MekPhosByAkt_RafDephosByAkt,0.971302,-292.5508128,29,203,5887
164,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.971659,-190.5441981,230,204,46920
219,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.971688,-175.9722323,251,205,51455
95,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek,0.971704,-210.9433645,165,206,33990
167,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.971708,-190.5432904,231,207,47817
58,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk,0.979651,-241.3967517,82,208,17056
94,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K,0.983929,-210.7183193,166,209,34694
193,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.985925,-190.2818415,232,210,48720
