Time,pAkt,pSmad2,ppErk,pS6K,GrowthFactors_indep,TGFb_indep,Everolimus_indep,AZD_indep,MK2206_indep,ExperimentIndicator_indep
72,13.50069569,14.99440943,1.190834822,4.978064846,1,0.005,1,0,0,3
