ModelID,Topology,RSS,AICc,AICc Rank,RSS Rank,f
40,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek,0.421363,-256.58338215466745,60,136,8160
41,MekPhosByAkt_PI3KPhosByTGFbR_MekDephosByAkt,0.24985100000000002,-265.9907213405038,47,74,3478
42,MekPhosByAkt_PI3KPhosByTGFbR_RafDephosByAkt,0.24597199999999997,-266.2723679141208,44,69,3036
43,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk,0.48034499999999997,-254.22520394076201,74,186,13764
44,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K,0.45706099999999994,-255.11958316222922,65,148,9620
45,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek,0.218824,-268.37746709637605,42,57,2394
46,MekPhosByAkt_ErkPhosByAkt_MekDephosByAkt,0.20600300000000002,-269.46425349158335,39,47,1833
47,MekPhosByAkt_ErkPhosByAkt_RafDephosByAkt,0.246669,-266.2214342388026,45,70,3150
48,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.447862,-255.48555397734626,63,146,9198
49,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.47534099999999996,-254.41370272205972,70,179,12530
50,MekPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.277435,-264.10572657653705,52,101,5252
51,MekPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.553585,-251.6708111097177,87,222,19314
52,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.472995,-254.50275994680175,69,166,11454
53,MekPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.239975,-266.71666114131665,43,62,2666
54,MekPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.269675,-264.61637111910255,51,95,4845
55,MekPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.475886,-254.39307672832018,72,183,13176
56,MekPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.47555299999999995,-254.4056765907281,71,182,12922
57,MekPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.211655,-268.97705003309426,41,52,2132
58,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk,0.777692,-245.5523366035189,95,247,23465
59,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K,0.312787,-261.94688260511566,55,122,6710
60,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek,0.20851999999999998,-269.24565738561114,40,48,1920
61,PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt,0.25692800000000005,-265.48796064376853,49,85,4165
62,PI3KPhosByTGFbR_ErkPhosByAkt_RafDephosByAkt,0.250679,-265.93116841222735,48,79,3792
63,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K,0.659175,-248.5284837076707,90,241,21690
64,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek,0.44796,-255.48161569494857,64,147,9408
65,PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt,0.542704,-252.0281337350665,81,200,16200
66,PI3KPhosByTGFbR_PI3KDephosByErk_RafDephosByAkt,0.542626,-252.03072096660418,80,199,15920
67,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek,0.47064399999999995,-254.59245121127606,67,157,10519
68,PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt,0.556389,-251.57986824553413,88,225,19800
69,PI3KPhosByTGFbR_MekPhosByPI3K_RafDephosByAkt,0.542712,-252.02786839901097,82,204,16728
70,PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt,0.548231,-251.84574550626448,86,219,18834
71,PI3KPhosByTGFbR_PI3KPhosByMek_RafDephosByAkt,0.467156,-254.7263481818672,66,151,9966
72,PI3KPhosByTGFbR_MekDephosByAkt_RafDephosByAkt,0.531155,-252.41531681087858,79,196,15484
73,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.41651099999999996,-256.7918549710068,59,135,7965
74,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.443986,-255.6420121165453,61,141,8601
75,ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.365545,-259.141277632535,57,131,7467
76,ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.34174499999999997,-260.3531194552652,56,128,7168
77,ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.193933,-270.551057369229,38,44,1672
78,ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.285921,-263.56340678384674,53,106,5618
79,ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.28928899999999996,-263.35261527179017,54,109,5886
80,ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.409429,-257.1005435542378,58,133,7714
81,ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.164641,-273.4984744371521,37,32,1184
82,ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.24716999999999997,-266.1849122018885,46,71,3266
83,PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.472422,-254.52457889286026,68,162,11016
84,PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.6741779999999999,-248.1233915857939,91,242,22022
85,PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.516124,-252.9320398234031,75,189,14175
86,PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.521109,-252.75902047119197,77,193,14861
87,PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.528241,-252.51433952246774,78,195,15210
88,PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.517165,-252.89577115831605,76,191,14516
89,MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.44776499999999997,-255.4894529218998,62,145,8990
90,MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.479732,-254.24818960024433,73,185,13505
91,MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.542748,-252.0266744351611,84,208,17472
92,PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.5576220000000001,-251.5400230212719,89,227,20203
93,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk,0.33697,-230.00639636268068,130,127,16510
94,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K,0.300906,-232.04392403870958,126,115,14490
95,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek,0.20908800000000002,-238.59669277619457,106,50,5300
96,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt,0.251548,-235.26887779220772,116,83,9628
97,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_RafDephosByAkt,0.245929,-235.67551488882498,113,68,7684
98,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K,0.257328,-234.8599590202502,117,87,10179
99,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek,0.130054,-247.14319118500154,92,0,0
100,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt,0.251382,-235.28076016195502,114,81,9234
101,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_RafDephosByAkt,0.5492,-221.21395853372076,165,220,36300
102,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek,0.472235,-223.93170528909502,144,161,23184
103,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt,0.24388600000000002,-235.82567040980237,109,64,6976
104,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_RafDephosByAkt,0.280138,-233.33120456364693,123,104,12792
105,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt,0.137896,-246.0892906624718,93,5,465
106,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek_RafDephosByAkt,0.170765,-242.2410965019934,99,35,3465
107,MekPhosByAkt_PI3KPhosByTGFbR_MekDephosByAkt_RafDephosByAkt,0.460455,-224.38641430489582,140,150,21000
108,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.801182,-214.41670019351207,186,248,46128
109,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.165483,-242.8066541946668,98,33,3234
110,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.30316,-231.90959372282055,127,117,14859
111,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.5281359999999999,-221.9179177904653,159,194,30846
112,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.208979,-238.60607883175243,105,49,5145
113,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.297879,-232.22591411576445,124,111,13764
114,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.38393299999999997,-227.65786161624905,132,132,17424
115,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.24484499999999998,-235.7550302328755,111,66,7326
116,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.184366,-240.8616742416293,101,41,4141
117,MekPhosByAkt_ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.266276,-234.2446860967238,119,94,11186
118,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.473354,-223.88910325078376,147,168,24696
119,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.542713,-221.42783523227905,162,207,33534
120,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.586032,-220.04554754310647,172,235,40420
121,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.139622,-245.86538878517962,94,6,564
122,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.17965699999999998,-241.3273960696389,100,40,4000
123,MekPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.27784200000000003,-233.47933974145496,122,102,12444
124,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.47416,-223.85847994917697,151,174,26274
125,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.473301,-223.89111876858271,146,167,24382
126,MekPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.261888,-234.5437818977265,118,90,10620
127,MekPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.44341400000000003,-225.06521698791317,136,140,19040
128,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.31499499999999997,-231.22026488150135,128,124,15872
129,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.326859,-230.55476672937397,129,125,16125
130,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.273183,-233.7837324586847,120,99,11880
131,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.23924299999999998,-236.1716507712868,108,61,6588
132,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.199431,-239.44785705063026,103,45,4635
133,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.245481,-235.70833474285348,112,67,7504
134,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.244454,-235.78379792501497,110,65,7150
135,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.153354,-244.17680512566483,97,20,1940
136,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.153061,-244.21122903838085,96,18,1728
137,PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.556634,-220.97194388086024,167,226,37742
138,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.47370500000000004,-223.87576089241054,150,172,25800
139,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.542713,-221.42783523227905,163,206,33578
140,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.539782,-221.52531028561134,161,197,31717
141,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.473419,-223.88663169740857,148,169,25012
142,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.44617399999999996,-224.953524475412,138,143,19734
143,PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.547776,-221.26069066714484,164,218,35752
144,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.469788,-224.02521913974977,142,156,22152
145,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.4697,-224.02859118921634,141,155,21855
146,PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.5646140000000001,-220.71572505090649,169,230,38870
147,PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.473425,-223.886403571128,149,170,25330
148,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.45761,-224.49797539028347,139,149,20711
149,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.202845,-239.14232813312765,104,46,4784
150,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.29859600000000003,-232.18263985878406,125,112,14000
151,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.190631,-240.26017346283834,102,43,4386
152,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.42931400000000003,-225.64689211713494,134,137,18358
153,ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.274294,-233.71067723462494,121,100,12100
154,ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.578761,-220.27027365322198,171,233,39843
155,ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.212396,-238.31414244143212,107,53,5671
156,ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.251492,-235.27288542581206,115,82,9430
157,ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.34644400000000003,-229.50730525448267,131,129,16899
158,PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.971511,-210.94694001770486,197,251,49447
159,PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.615225,-219.17050168178483,173,239,41347
160,PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.5551020000000001,-221.02155281221658,166,224,37184
161,PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.474367,-223.85062355698327,152,175,26600
162,MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.44538900000000003,-224.98522162671006,137,142,19454
163,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.314137,-210.86936112704223,198,123,24354
164,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.7570640000000001,-195.0362263696959,242,245,59290
165,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.25762199999999996,-214.43940556622556,185,88,16280
166,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.250554,-214.94014627300925,182,77,14014
167,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.213497,-217.8210766049507,175,54,9450
168,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.25693299999999997,-214.48761035448794,184,86,15824
169,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.248506,-215.08788084174995,180,73,13140
170,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.153176,-223.79771009653314,154,19,2926
171,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.151804,-223.9596627924505,143,11,1573
172,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.235895,-216.02532442999956,178,60,10680
173,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.472624,-203.51688402921263,218,165,35970
174,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.5430689999999999,-201.01603175749383,225,210,47250
175,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.28274,-212.76478720990946,190,105,19950
176,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.474605,-203.4415948394029,219,176,38544
177,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.47246000000000005,-203.52313109302838,217,163,35371
178,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.566701,-200.24931376383967,231,231,53361
179,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.47528100000000006,-203.4159749185825,221,178,39338
180,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.47082700000000005,-203.58545365098695,214,158,33812
181,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.543333,-201.00728361436904,227,213,48351
182,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.14143599999999998,-225.23303494077342,135,7,945
183,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.21486799999999998,-217.70585671414136,176,56,9856
184,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.27079000000000003,-213.54210163458993,188,97,18236
185,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.300138,-211.689924023814,192,114,21888
186,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.156046,-223.46357162340064,157,30,4710
187,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.16357,-222.61594806494162,158,31,4898
188,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.817975,-193.64331473561606,244,250,61000
189,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.508917,-202.1851577722314,223,187,41701
190,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.170798,-221.83761837349675,160,36,5760
191,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.25098200000000004,-214.9094246423779,183,80,14640
192,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.179586,-220.9345110309138,168,39,6552
193,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.474725,-203.43704426160278,220,177,38940
194,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.47197700000000004,-203.54154206328468,216,160,34560
195,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.27930900000000003,-212.98455013855175,189,103,19467
196,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.136077,-225.92831042800358,133,2,266
197,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.757794,-195.01887820766734,243,246,59778
198,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.210062,-218.11303760951614,174,51,8874
199,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.27064499999999997,-213.55174268129875,187,96,17952
200,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.30191999999999997,-211.58336919464512,193,116,22388
201,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.153401,-223.77128932310825,156,22,3432
202,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.247559,-215.15660578992154,179,72,12888
203,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.235634,-216.04525109614224,177,59,10443
204,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.153396,-223.7718760302795,155,21,3255
205,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.152167,-223.9166718287991,145,13,1885
206,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.250273,-214.96034486665837,181,76,13756
207,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.152794,-223.84265570278603,153,16,2448
208,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.467729,-203.70428343317292,213,153,32589
209,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.47171,-203.5517276441568,215,159,34185
210,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.54311,-201.01467286545054,226,211,47686
211,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.44642600000000005,-204.54336090803463,211,144,30384
212,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.467712,-203.70493767005166,212,152,32224
213,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.435821,-204.97611770916413,210,138,28980
214,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.604273,-199.09381717746777,233,237,55221
215,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.297578,-211.84411190489607,191,110,21010
216,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.639667,-198.0692275518139,238,240,57120
217,ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.184712,-220.42792526810877,170,42,7140
