ModelID,Topology,RSS,AICc,AICc Rank,RSS Rank,f
37,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt,0.748896,-134.95808037015502,185,200,37000
38,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk,0.83755,-133.27986775011976,197,219,43143
39,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K,0.747758,-134.98089125802846,184,199,36616
40,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek,0.743208,-135.07244292570007,183,198,36234
41,MekPhosByAkt_PI3KPhosByTGFbR_MekDephosByAkt,0.22405500000000006,-153.05870883980973,52,101,5252
42,MekPhosByAkt_PI3KPhosByTGFbR_RafDephosByAkt,0.126395,-161.6459033417402,16,27,432
43,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk,0.840759,-133.22250637190012,198,223,44154
44,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K,0.7509939999999999,-134.91611726549496,186,202,37572
45,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek,0.680445,-136.39587726275244,172,189,32508
46,MekPhosByAkt_ErkPhosByAkt_MekDephosByAkt,0.264761,-150.55466921752753,62,116,7192
47,MekPhosByAkt_ErkPhosByAkt_RafDephosByAkt,0.215362,-153.6522772034321,46,98,4508
48,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.966879,-131.12598182589215,210,248,52080
49,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.951691,-131.36347616718524,208,244,50752
50,MekPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.310466,-148.16596628267425,73,127,9271
51,MekPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.387565,-144.8388285513385,106,165,17490
52,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.811566,-133.75259648352173,195,214,41730
53,MekPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.398389,-144.42564847795268,110,166,18260
54,MekPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.385023,-144.937536109818,101,160,16160
55,MekPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.330198,-147.24169508327782,87,132,11484
56,MekPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.38576,-144.9088509847723,103,161,16583
57,MekPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.223129,-153.12083100810398,50,100,5000
58,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk,0.8375379999999999,-133.2800826642019,196,218,42728
59,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K,0.8852760000000001,-132.4485902893385,200,236,47200
60,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek,0.725146,-135.44148699290128,177,195,34515
61,PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt,0.226139,-152.91983438439706,53,102,5406
62,PI3KPhosByTGFbR_ErkPhosByAkt_RafDephosByAkt,0.202093,-154.60616238889915,41,86,3526
63,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K,0.8929540000000001,-132.31905618439114,202,239,48278
64,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek,0.759892,-134.73943743247557,188,204,38352
65,PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt,0.251448,-151.3285390704836,56,114,6384
66,PI3KPhosByTGFbR_PI3KDephosByErk_RafDephosByAkt,0.180057,-156.33798018983663,35,69,2415
67,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek,0.7957380000000001,-134.04803241223428,194,206,39964
68,PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt,0.207775,-154.19024574967887,44,91,4004
69,PI3KPhosByTGFbR_MekPhosByPI3K_RafDephosByAkt,0.340733,-146.77059451051338,91,138,12558
70,PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt,0.274854,-149.99348148736226,64,118,7552
71,PI3KPhosByTGFbR_PI3KPhosByMek_RafDephosByAkt,0.136235,-160.52136216516982,19,35,665
72,PI3KPhosByTGFbR_MekDephosByAkt_RafDephosByAkt,0.185111,-155.92274752401084,37,72,2664
73,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,1.11778,-128.95058438545863,217,251,54467
74,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.739509,-135.14728541433232,181,196,35476
75,ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.578279,-138.8362354336755,154,183,28182
76,ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.113586,-163.24867831242778,13,24,312
77,ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.6834819999999999,-136.32907738961026,173,190,32870
78,ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.17772000000000002,-156.5339430302496,34,65,2210
79,ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.424521,-143.4726600838782,121,169,20449
80,ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.135891,-160.55928579428695,18,33,594
81,ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.33026500000000003,-147.23865176365672,88,133,11704
82,ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.424855,-143.46086318766677,123,170,20910
83,PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.741165,-135.1137331126684,182,197,35854
84,PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.282831,-149.56433900947331,66,119,7854
85,PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.38666,-144.87389589269986,105,163,17115
86,PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.317768,-147.8172588496623,79,129,10191
87,PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.143726,-159.71845156301129,22,36,792
88,PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.203664,-154.49000854434405,42,87,3654
89,MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.386557,-144.87789218354484,104,162,16848
90,MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.429284,-143.3053016328413,128,171,21888
91,MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.17525,-156.74387931254472,32,59,1888
92,PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.15253,-158.8266627310876,23,40,920
93,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk,0.83906,-125.75284893700996,235,222,52170
94,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K,0.787575,-126.7027031373627,230,205,47150
95,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek,0.8886139999999999,-124.89213801879353,238,237,56406
96,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt,0.231149,-145.09114433781875,100,106,10600
97,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_RafDephosByAkt,0.403688,-136.72744766565899,170,168,28560
98,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K,0.963673,-123.67580181956001,241,246,59286
99,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek,0.709116,-128.27679534323505,223,193,43039
100,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt,0.245716,-144.1744362391847,112,112,12544
101,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_RafDephosByAkt,0.464945,-134.60829541593694,190,179,34010
102,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek,0.895575,-124.77509264995183,240,241,57840
103,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt,0.195944,-147.5696486394547,82,83,6806
104,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_RafDephosByAkt,0.185902,-148.35878740413784,71,73,5183
105,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt,0.183774,-148.5314810741331,70,71,4970
106,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek_RafDephosByAkt,0.550492,-132.0748958440593,205,181,37105
107,MekPhosByAkt_PI3KPhosByTGFbR_MekDephosByAkt_RafDephosByAkt,0.333948,-139.572302817767,150,136,20400
108,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.808669,-126.30623690766816,233,213,49629
109,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.805162,-126.37142971014393,232,211,48952
110,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.227003,-145.36263370246863,98,103,10094
111,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.802649,-126.41831958799119,231,209,48279
112,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.8467030000000001,-125.61683244412201,236,229,54044
113,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.175755,-149.20071750444177,69,63,4347
114,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.217016,-146.03751594814676,95,99,9405
115,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.0945787,-158.49559781911313,25,15,375
116,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.18688,-148.28008170666726,72,75,5400
117,MekPhosByAkt_ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.13577,-153.07264803708236,51,32,1632
118,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.812651,-126.23255605490799,234,215,50310
119,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.153252,-151.2558278217333,57,41,2337
120,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.38707800000000003,-137.35768885463278,169,164,27716
121,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.376411,-137.77685772855898,164,153,25092
122,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.145822,-152.00128170390622,55,37,2035
123,MekPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.361791,-138.3710817458167,158,142,22436
124,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.17080499999999998,-149.62924387730504,65,47,3055
125,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.192191,-147.85973716300833,78,82,6396
126,MekPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.104725,-156.96701419876874,30,20,600
127,MekPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.301693,-141.0959330406697,141,122,17202
128,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.7588159999999999,-127.26069234480973,227,203,46081
129,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.872693,-125.16332470546864,237,232,54984
130,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.19029200000000002,-148.0086861832781,76,80,6080
131,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.44338,-135.3206743487781,178,174,30972
132,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.888741,-124.88999438400674,239,238,56882
133,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.199928,-147.26772267527798,86,85,7310
134,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.172903,-149.4461210471347,67,51,3417
135,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.08014149999999999,-160.9801748671004,17,6,102
136,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.023505900000000003,-179.37831039923543,1,2,2
137,PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.197193,-147.4743380325487,83,84,6972
138,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.673082,-129.05907473048293,216,187,40392
139,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.173735,-149.37411495452142,68,53,3604
140,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.239684,-144.5472613646429,109,110,11990
141,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.36878099999999997,-138.0840376225081,161,149,23989
142,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.374131,-137.86799214929152,163,152,24776
143,PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.322467,-140.09707011998302,148,131,19388
144,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.3652,-138.230404970453,159,143,22737
145,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.24993400000000002,-143.91912895614354,116,113,13108
146,PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.18962,-148.061751158918,75,79,5925
147,PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.36933499999999997,-138.06152083230046,162,150,24300
148,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.683658,-128.8252153125522,218,191,41638
149,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.21448000000000003,-146.21383479234964,94,97,9118
150,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.239348,-144.56830380367214,107,108,11556
151,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.65541,-129.45816729117354,214,186,39804
152,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.38390599999999997,-137.48111623694487,168,158,26544
153,ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.25146399999999997,-143.8275846291496,118,115,13570
154,ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.33157800000000004,-139.67913606027153,149,134,19966
155,ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.11758900000000001,-155.22914979614524,38,25,950
156,ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.21285199999999999,-146.32812587348798,93,94,8742
157,ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.12709700000000002,-154.0628235844402,45,28,1260
158,PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.377322,-137.7405981866413,165,154,25410
159,PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.37743899999999997,-137.73594770784322,166,155,25730
160,PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.439225,-135.46190504749845,176,173,30448
161,PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.15875999999999998,-150.72617778254224,61,43,2623
162,MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.10962999999999999,-156.28041630596846,36,23,828
163,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.8955360000000001,-118.94241254246558,247,240,59280
164,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.9996520000000001,-117.2926405916906,250,249,62250
165,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.308977,-134.9047462608749,187,126,23562
166,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.1785,-143.13491984963645,132,66,8712
167,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.8756360000000001,-119.27949167591558,245,233,57085
168,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.209139,-140.75876232783799,144,92,13248
169,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.178671,-143.1205569803331,133,67,8911
170,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.08012799999999999,-155.1493685273682,39,5,195
171,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.148725,-145.87226442182236,96,38,3648
172,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.17465799999999998,-143.4613022264125,122,55,6710
173,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.8796149999999999,-119.21148419181381,246,234,57564
174,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.171599,-143.7263434749661,120,48,5760
175,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.179303,-143.06759218484734,135,68,9180
176,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.368557,-132.2598181558231,204,148,30192
177,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.932248,-118.33976576229162,248,242,60016
178,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.464635,-128.784966601144,220,177,38940
179,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.0814168,-154.91002426913536,40,7,280
180,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.36849,-132.2625452546452,203,147,29841
181,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.464638,-128.78486975124088,221,178,39338
182,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.174991,-143.43273070748802,124,56,6944
183,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,1.36619,-112.60703202745552,251,253,63503
184,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.21410500000000002,-140.40675063449123,146,95,13870
185,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.21164499999999997,-140.58009372622453,145,93,13485
186,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.175722,-143.37020085613452,127,62,7874
187,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,1.37056,-112.55912845152679,252,254,64008
188,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.175529,-143.3866847966292,125,60,7500
189,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.13183599999999998,-147.68036797950575,81,31,2511
190,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.187099,-142.429180539977,137,76,10412
191,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.104716,-151.13497001130543,58,19,1102
192,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.13609200000000002,-147.20378195361397,89,34,3026
193,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.37896599999999997,-131.8420514984959,207,157,32499
194,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.43365299999999996,-129.82007874101217,212,172,36464
195,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.359441,-132.6354981649789,199,141,28059
196,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.167689,-144.07208276758558,113,45,5085
197,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.105028,-151.09034414880756,60,22,1320
198,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.80315,-120.57562642787525,243,210,51030
199,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.303998,-135.1484320313737,180,125,22500
200,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.19031199999999998,-142.17377640828738,138,81,11178
201,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.0345404,-167.77180406652104,8,3,24
202,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,1.57382,-110.48483290620399,254,255,64770
203,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.20677399999999999,-140.92935272705654,143,89,12727
204,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.104965,-151.0993444490876,59,21,1239
205,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.0911027,-153.2239372441205,48,10,480
206,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.175533,-143.38634297666573,126,61,7686
207,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.0915444,-153.15138736059095,49,11,539
208,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.366206,-132.35580861899882,201,144,28944
209,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.297165,-135.4894357665159,175,121,21175
210,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.464582,-128.78667771921621,219,176,38544
211,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.13156800000000002,-147.71089144450377,80,30,2400
212,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.314683,-134.63026212428275,189,128,24192
213,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.817681,-120.30666459304611,244,217,52948
214,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.938291,-118.24284683640661,249,243,60507
215,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.214348,-140.38973593093763,147,96,14112
216,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.129403,-147.95977538207384,77,29,2233
217,ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.089982,-153.4096041130179,47,9,423
218,PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.378353,-131.86633453380372,206,156,32136
