ModelID,Topology,RSS,AICc,AICc Rank,RSS Rank,f
32,MekPhosByPI3K_MekDephosByAkt,0.548719,-149.62328513977053,53,237,12561
33,MekPhosByPI3K_RafDephosByAkt,0.551913,-149.53622582386689,56,241,13496
34,PI3KPhosByMek_MekDephosByAkt,0.649113,-147.10297996772158,68,250,17000
35,PI3KPhosByMek_RafDephosByAkt,0.5738850000000001,-148.95064678403895,60,243,14580
36,MekDephosByAkt_RafDephosByAkt,0.550322,-149.57952877936043,55,239,13145
37,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt,0.207669,-154.19790021109606,25,23,575
38,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk,0.258975,-150.88610922210273,37,105,3885
39,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K,0.265027,-150.53960658743668,46,119,5474
40,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek,0.3239,-147.53055980860594,67,145,9715
41,MekPhosByAkt_PI3KPhosByTGFbR_MekDephosByAkt,0.212223,-153.8725180719771,28,27,756
42,MekPhosByAkt_PI3KPhosByTGFbR_RafDephosByAkt,0.222698,-153.14983329829298,33,86,2838
43,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk,0.288707,-149.25589720629915,58,137,7946
44,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K,0.278717,-149.78412824952565,51,128,6528
45,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek,0.264989,-150.54175746590442,45,118,5310
46,MekPhosByAkt_ErkPhosByAkt_MekDephosByAkt,0.409386,-144.01720505740232,103,185,19055
47,MekPhosByAkt_ErkPhosByAkt_RafDephosByAkt,0.26405500000000004,-150.59472097954608,43,113,4859
48,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.416701,-143.75154812776205,105,189,19845
49,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.271905,-150.15529109252032,49,125,6125
50,MekPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.347831,-146.4613312567692,71,151,10721
51,MekPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.179803,-156.3591550947036,18,13,234
52,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.5183220000000001,-140.47813213994897,139,229,31831
53,MekPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.5546270000000001,-139.46264496527488,161,242,38962
54,MekPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.419101,-143.66540308636183,107,192,20544
55,MekPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.314397,-147.9772344233933,62,141,8742
56,MekPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.5333319999999999,-140.04992040791564,154,234,36036
57,MekPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.259653,-150.8468903376862,38,106,4028
58,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk,0.251481,-151.32657060177047,36,100,3600
59,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K,0.217241,-153.52197215586702,31,72,2232
60,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek,0.21636100000000005,-153.58285756748074,30,61,1830
61,PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt,0.211714,-153.90853759218305,27,24,648
62,PI3KPhosByTGFbR_ErkPhosByAkt_RafDephosByAkt,0.215704,-153.62847573880086,29,43,1247
63,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K,0.420011,-143.63286868010562,108,193,20844
64,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek,0.431444,-143.23001636731158,112,198,22176
65,PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt,0.432088,-143.20764313321973,113,199,22487
66,PI3KPhosByTGFbR_PI3KDephosByErk_RafDephosByAkt,0.399525,-144.38293707919763,99,172,17028
67,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek,0.513807,-140.60936657284753,130,216,28080
68,PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt,0.514588,-140.5865834938707,134,225,30150
69,PI3KPhosByTGFbR_MekPhosByPI3K_RafDephosByAkt,0.5146470000000001,-140.58486376999622,135,226,30510
70,PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt,0.513839,-140.60843239901692,133,223,29659
71,PI3KPhosByTGFbR_PI3KPhosByMek_RafDephosByAkt,0.513832,-140.6086367445711,132,221,29172
72,PI3KPhosByTGFbR_MekDephosByAkt_RafDephosByAkt,0.5138199999999999,-140.60898705771214,131,219,28689
73,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.403822,-144.22246939909027,100,179,17900
74,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.317024,-147.85241998940592,63,144,9072
75,ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.395007,-144.55352990731893,96,162,15552
76,ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.394994,-144.55402357758015,95,161,15295
77,ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.281887,-149.61448798007228,54,132,7128
78,ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.336995,-146.93606079955956,69,149,10281
79,ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.261036,-150.76720726858173,39,110,4290
80,ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.266614,-150.45005340885334,48,121,5808
81,ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.187762,-155.7094541505341,20,14,280
82,ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.264062,-150.59432334038655,44,114,5016
83,PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.46984,-141.95119903305124,124,207,25668
84,PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.407564,-144.08411256780877,102,184,18768
85,PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.468417,-141.99669832880062,123,206,25338
86,PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.412554,-143.90157560679825,104,187,19448
87,PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.407269,-144.09497368951918,101,183,18483
88,PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.495359,-141.1578409178839,127,211,26797
89,MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.653122,-137.01062307364734,177,251,44427
90,MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.578592,-138.82811871173408,164,244,40016
91,MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.659883,-136.85614400258723,184,253,46552
92,PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.610391,-138.02558616979024,168,246,41328
93,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk,0.216331,-146.0849375689632,79,56,4424
94,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K,0.175886,-149.18954133277293,59,12,708
95,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek,0.215015,-146.1764653042269,74,39,2886
96,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt,0.21630500000000005,-146.08674047024957,76,46,3496
97,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_RafDephosByAkt,0.21509,-146.1712340234401,75,40,3000
98,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K,0.206372,-146.79187671891256,70,21,1470
99,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek,0.219151,-145.8906673521794,89,81,7209
100,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt,0.448882,-135.13568149676675,209,204,42636
101,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_RafDephosByAkt,0.218629,-145.9264387611557,88,80,7040
102,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek,0.280697,-142.1779452651063,119,129,15351
103,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt,0.224482,-145.530149314353,92,88,8096
104,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_RafDephosByAkt,0.33375900000000003,-139.58079456662006,159,148,23532
105,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt,0.224206,-145.54860311976861,91,87,7917
106,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek_RafDephosByAkt,0.257558,-143.46840813938164,110,104,11440
107,MekPhosByAkt_PI3KPhosByTGFbR_MekDephosByAkt_RafDephosByAkt,0.212223,-146.3725180719771,72,26,1872
108,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.395064,-137.0513655448718,176,164,28864
109,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.27820700000000004,-142.31160058736134,118,127,14986
110,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.401903,-136.7939207117045,187,178,33286
111,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.398674,-136.91492159643346,179,168,30072
112,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.28105,-142.15909335954393,120,131,15720
113,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.367329,-138.14321363763588,167,156,26052
114,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.23245,-145.0069549792163,93,95,8835
115,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.260682,-143.28756309611654,111,109,12099
116,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.281889,-142.11438155482537,121,133,16093
117,MekPhosByAkt_ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.346077,-139.0371627964968,163,150,24450
118,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.397691,-136.95195237374963,178,167,29726
119,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.188923,-148.11698933167585,61,15,915
120,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.400896,-136.83155157054262,185,175,32375
121,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.399218,-136.89446769724813,181,171,30951
122,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.08060239999999999,-160.89415581510215,12,1,12
123,MekPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.104155,-157.04887958772704,17,3,51
124,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.361966,-138.36382792982278,166,154,25564
125,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.533062,-132.55751609972663,225,232,52200
126,MekPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.262856,-143.16298689558252,114,111,12654
127,MekPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.508822,-133.25560844999254,218,213,46434
128,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.216353,-146.08341220634156,80,60,4800
129,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.217711,-145.98955477305702,86,76,6536
130,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.232774,-144.9860618146945,94,96,9024
131,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.216433,-146.07786674038996,81,63,5103
132,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.216308,-146.0865324321185,78,49,3822
133,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.21630700000000005,-146.0866017778416,77,48,3696
134,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.216566,-146.0686519382184,82,67,5494
135,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.217839,-145.98073833381804,87,77,6699
136,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.195609,-147.59531566908336,65,19,1235
137,PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.221638,-145.72140089651782,90,84,7560
138,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.398926,-136.90544316081213,180,170,30600
139,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.4416100000000001,-135.38067510675478,208,201,41808
140,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.428983,-135.81582283471693,194,196,38024
141,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.416159,-136.2710712196327,191,188,35908
142,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.399712,-136.87591788451272,182,173,31486
143,PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.393567,-137.1083123982683,175,160,28000
144,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.513814,-133.1091622173507,220,217,47740
145,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.529057,-132.67063955337184,224,231,51744
146,PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.513638,-133.11430114359896,219,215,47085
147,PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.513842,-133.10834482320303,221,224,49504
148,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.282455,-142.0842935133236,122,136,16592
149,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.332459,-139.63933403793305,158,147,23226
150,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.399882,-136.86953964746135,183,174,31842
151,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.241899,-144.40927794624832,98,99,9702
152,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.253422,-143.71124095061688,106,101,10706
153,ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.401807,-136.7975040937872,186,177,32922
154,ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.264187,-143.08722441531526,116,116,13456
155,ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.263465,-143.12827422374608,115,112,12880
156,ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.271552,-142.6747774575673,117,124,14508
157,ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.17215,-149.51158935449723,57,11,627
158,PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.467869,-134.51425706819998,215,205,44075
159,PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.4875600000000001,-133.89588180445065,216,209,45144
160,PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.497157,-133.60349412749883,217,212,46004
161,PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.63818,-129.85777657304652,246,249,61254
162,MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.581655,-131.24891987435504,237,245,58065
163,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,0.21547800000000006,-140.3108666254509,142,41,5822
164,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,0.214318,-140.3918354676433,141,35,4935
165,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,0.215541,-140.306481667912,143,42,6006
166,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,0.0759513,-155.952363686642,19,0,0
167,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek,0.216329,-140.25174291265108,148,54,7992
168,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,0.21633400000000005,-140.2513962225019,149,58,8642
169,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,0.216337,-140.25118821225857,150,59,8850
170,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,0.216309,-140.25312975338267,146,50,7300
171,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,0.21630500000000005,-140.25340713691625,145,47,6815
172,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,0.213446,-140.45299076878166,140,33,4620
173,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.212461,-140.52237223629504,136,30,4080
174,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.264091,-137.25934275710696,171,115,19665
175,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.315323,-134.59978621356973,214,143,30602
176,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.213065,-140.47978961579918,138,32,4416
177,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.227727,-139.48153572120557,160,93,14880
178,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.147299,-146.01678084924265,83,7,581
179,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.21272600000000005,-140.50367457848944,137,31,4247
180,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.313195,-134.70135887169513,212,140,29680
181,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.314862,-134.62173215399514,213,142,30246
182,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.239704,-138.7126764355242,165,97,16005
183,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.193638,-141.9138923193276,125,17,2125
184,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.391433,-131.35653340596068,236,159,37524
185,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.406012,-130.80800813070402,240,182,43680
186,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.115291,-149.6918583631357,52,4,208
187,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.147392,-146.0073133049586,84,8,672
188,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.378891,-131.84502039633196,230,157,36110
189,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.264612,-137.22977983603542,172,117,20124
190,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.257271,-137.65179880740004,169,103,17407
191,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.365343,-132.39119929277473,226,155,35030
192,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.294937,-135.60232225477068,197,138,27186
193,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.418015,-130.37098911220642,242,191,46222
194,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.147557,-145.9905307407988,85,9,765
195,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.349532,-133.05482211513552,222,152,33744
196,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.265091,-137.20265141894717,173,120,20760
197,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.526718,-126.90376935356785,253,230,58190
198,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.21636100000000005,-140.2495242341474,151,62,9362
199,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,0.231957,-139.20546872302816,162,94,15228
200,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,0.216322,-140.25222829232203,147,53,7791
201,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,0.219939,-140.00349534026338,155,82,12710
202,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,0.389748,-131.4212432214793,234,158,36972
203,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,0.224955,-139.66524313490558,156,89,13884
204,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.20656,-140.9448849614569,128,22,2816
205,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.216784,-140.22022687637076,152,70,10640
206,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.21603200000000006,-140.27235069503996,144,44,6336
207,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.217529,-140.16876624332227,153,75,11475
208,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.443343,-129.4885928156131,247,202,49894
209,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.446377,-129.38629057129828,248,203,50344
210,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.422917,-130.19610973344663,243,194,47142
211,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.39671,-131.15566584040758,238,166,39508
212,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.5147550000000001,-127.24838297822403,252,227,57204
213,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,0.281891,-136.2809417970002,190,134,25460
214,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,0.225019,-139.66097622167737,157,90,14130
215,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,0.403835,-130.88865318750538,239,180,43020
216,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.280916,-136.3329134840287,189,130,24570
217,ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.101447,-151.6107014486733,35,2,70
218,PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,0.424017,-130.15714563641453,244,195,47580
219,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,0.217275,-135.51962471641235,205,73,14965
