ModelID,Topology,RSS,AICc,AICc Rank,RSS Rank,f
12,MekPhosByAkt_MekPhosByPI3K,15.6496,-36.32115271,59,170,10030
122,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,13.7058,-36.20626859,60,54,3240
126,MekPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,13.7787,-35.85615043,61,58,3538
59,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K,14.7695,-35.8079729,62,136,8432
201,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,12.8331,-35.79766583,63,16,1008
135,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,13.7987,-35.76041985,64,61,3904
192,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,12.9108,-35.39926344,65,17,1105
125,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,13.8884,-35.33276794,66,70,4620
119,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,13.9493,-35.04399362,67,73,4891
190,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,12.9825,-35.0337471,68,18,1224
121,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,13.9525,-35.02885481,69,74,5106
79,ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,14.9462,-35.02304524,70,149,10430
39,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K,14.9557,-34.9811081,71,151,10721
60,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek,14.957,-34.97537141,72,152,10944
129,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,13.9913,-34.84557253,73,79,5767
133,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,13.9945,-34.83047916,74,80,5920
51,MekPhosByAkt_PI3KDephosByErk_RafDephosByAkt,14.9929,-34.8171471,75,154,11550
137,PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,14.02,-34.71032707,76,81,6156
97,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_RafDephosByAkt,14.044,-34.5974422,77,87,6699
40,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek,15.0491,-34.57021252,78,158,12324
130,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,14.0577,-34.53309022,79,89,7031
171,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,13.0872,-34.50361157,80,20,1600
48,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,15.1049,-34.32594614,81,161,13041
179,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,13.1407,-34.23435594,82,22,1804
182,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,13.1487,-34.19418766,83,23,1909
106,MekPhosByAkt_PI3KPhosByTGFbR_PI3KPhosByMek_RafDephosByAkt,14.1788,-33.96696843,84,98,8232
76,ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,15.2228,-33.81278891,85,164,13940
206,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,13.2395,-33.73998285,86,25,2150
43,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk,15.2572,-33.66381247,87,166,14442
115,MekPhosByAkt_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,14.2569,-33.60442325,88,102,8976
113,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,14.3597,-33.1302349,89,108,9612
100,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt,14.3827,-33.02460695,90,113,10170
101,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_RafDephosByAkt,14.4158,-32.87289065,91,118,10738
99,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek,14.4226,-32.84176548,92,119,10948
102,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek,14.4236,-32.83718949,93,121,11253
207,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,13.4275,-32.80937906,94,33,3102
114,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,14.4384,-32.76950187,95,122,11590
204,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,13.4437,-32.72979943,96,36,3456
123,MekPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,14.4809,-32.57551363,97,125,12125
111,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,14.4852,-32.55591831,98,126,12348
153,ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,14.4978,-32.49853294,99,127,12573
202,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,13.5089,-32.41048267,100,41,4100
237,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,12.5521,-32.27631346,101,10,1010
234,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,12.6808,-31.60304375,102,11,1122
248,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,11.7411,-31.45290953,103,7,721
94,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K,14.7695,-31.27308918,104,135,14040
93,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk,14.7704,-31.2690675,105,138,14490
235,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,12.7479,-31.25472785,106,15,1590
134,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,14.8086,-31.09859511,107,142,15194
184,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,13.7804,-31.09717737,108,59,6372
120,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,14.8313,-30.99750163,109,143,15587
170,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt,13.8301,-30.85957185,110,64,7040
181,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,13.8433,-30.79660886,111,67,7437
104,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_RafDephosByAkt,14.8784,-30.78823647,112,145,16240
150,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,14.9109,-30.64422497,113,147,16611
95,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek,14.916,-30.62165474,114,148,16872
149,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,14.9491,-30.47535683,115,150,17250
164,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek,13.9222,-30.42150925,116,71,8236
214,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,13.9342,-30.3646462,117,72,8424
191,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,13.9632,-30.22742906,118,75,8850
131,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,15.0144,-30.18768637,119,156,18564
128,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,15.0271,-30.13188356,120,157,18840
203,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,14.0255,-29.93361,121,83,10043
81,ErkPhosByAkt_PI3KPhosByMek_RafDephosByAkt,16.1572,-29.8810721,122,173,21106
172,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekDephosByAkt_RafDephosByAkt,14.0425,-29.85366129,123,86,10578
174,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,14.1225,-29.47872685,124,93,11532
108,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,15.2148,-29.31259912,125,163,20375
98,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K,15.2501,-29.15964927,126,165,20790
0,Null,19.8477,-28.75020481,127,217,27559
229,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,13.2442,-28.73397872,128,26,3328
183,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,14.3066,-28.62391472,129,105,13545
199,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,14.3478,-28.43412175,130,106,13780
169,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_RafDephosByAkt,14.3673,-28.34448248,131,109,14279
195,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,14.3675,-28.34356374,132,110,14520
166,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_RafDephosByAkt,14.369,-28.33667354,133,111,14763
188,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,14.3778,-28.29626557,134,112,15008
185,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,14.4121,-28.13900201,135,116,15660
196,MekPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,14.4157,-28.12251792,136,117,15912
152,ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,15.4976,-28.09710782,137,169,23153
215,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,14.4227,-28.09047731,138,120,16560
228,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,13.5099,-27.42301879,139,42,5838
223,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,13.5153,-27.39664341,140,43,6020
227,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,13.5551,-27.20257151,141,45,6345
238,MekPhosByAkt_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,13.5825,-27.06929513,142,46,6532
243,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,13.6046,-26.96199421,143,48,6864
244,PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,13.664,-26.67445425,144,53,7632
163,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K,14.7697,-26.52136488,145,137,19865
8,RafDephosByAkt,19.336,-26.50554338,146,193,28178
241,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,13.7174,-26.41702369,147,55,8085
175,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,14.8053,-26.36247385,148,141,20868
29,PI3KDephosByErk_MekDephosByAkt,18.2427,-26.20205631,149,181,26969
6,PI3KPhosByMek,19.4254,-26.20109563,150,194,29100
34,PI3KPhosByMek_MekDephosByAkt,18.2493,-26.17818258,151,182,27482
254,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,12.7224,-26.1551745,152,13,1976
197,MekPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,14.8673,-26.08666345,153,144,22032
233,MekPhosByAkt_PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,13.796,-26.03992642,154,60,9240
221,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,13.814,-25.95387063,155,62,9610
230,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,13.8204,-25.92330003,156,63,9828
222,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,13.8336,-25.86029287,157,65,10205
224,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,13.8384,-25.83739608,158,66,10428
225,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,13.8483,-25.79019652,159,68,10812
226,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,13.8631,-25.71969845,160,69,11040
177,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,15.0914,-25.09924571,161,160,25760
213,ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,15.1199,-24.97472273,162,162,26244
236,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,14.0723,-24.73117077,163,90,14670
2,PI3KPhosByTGFbR,19.9049,-24.59172229,164,223,36572
239,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,14.1136,-24.53775477,165,92,15180
5,MekPhosByPI3K,19.9769,-24.35341785,166,229,38014
4,PI3KDephosByErk,20.0764,-24.02550412,167,232,38744
231,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,14.2676,-23.82149896,168,103,17304
200,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,15.3891,-23.80997389,169,168,28392
127,MekPhosByAkt_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,16.6687,-23.28917044,170,175,29750
250,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,13.3062,-23.1940269,171,28,4788
7,MekDephosByAkt,20.3959,-22.98343643,172,237,40764
173,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,15.6855,-22.55087525,173,171,29583
242,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,14.5559,-22.50115725,174,128,22272
251,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,13.5522,-21.98498585,175,44,7700
219,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek,14.6879,-21.9053346,176,132,23232
253,MekPhosByAkt_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,13.5961,-21.77153584,177,47,8319
21,PI3KPhosByTGFbR_RafDephosByAkt,19.5218,-21.72944818,178,196,34888
35,PI3KPhosByMek_RafDephosByAkt,19.5667,-21.57782295,179,198,35442
178,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt_RafDephosByAkt,15.9819,-21.31534778,180,172,30960
63,PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K,18.4807,-21.01323465,181,183,33123
18,PI3KPhosByTGFbR_MekPhosByPI3K,19.7632,-20.91831922,182,212,38584
240,PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,14.9108,-20.91125864,183,146,26718
36,MekDephosByAkt_RafDephosByAkt,19.7708,-20.89294359,184,213,39192
255,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,12.6833,-20.85832592,185,12,2220
30,PI3KDephosByErk_RafDephosByAkt,19.7871,-20.83855243,186,214,39804
28,PI3KDephosByErk_PI3KPhosByMek,19.8235,-20.71725153,187,215,40205
20,PI3KPhosByTGFbR_MekDephosByAkt,19.897,-20.47299451,188,218,40984
17,PI3KPhosByTGFbR_PI3KDephosByErk,19.897,-20.47299451,189,219,41391
33,MekPhosByPI3K_RafDephosByAkt,19.8994,-20.46503399,190,222,42180
92,PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,18.6997,-20.23571923,191,185,35335
19,PI3KPhosByTGFbR_PI3KPhosByMek,19.9835,-20.18668873,192,230,44160
249,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,14.0226,-19.73297226,193,82,15826
27,PI3KDephosByErk_MekPhosByPI3K,20.1265,-19.7160809,194,233,45202
247,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,14.0346,-19.67651616,195,84,16380
193,MekPhosByAkt_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,16.4718,-19.32261005,196,174,34104
32,MekPhosByPI3K_MekDephosByAkt,20.3003,-19.14859247,197,235,46295
252,MekPhosByAkt_PI3KPhosByTGFbR_PI3KDephosByErk_MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt_RafDephosByAkt,14.1735,-19.0265274,198,96,19008
165,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_PI3KDephosByErk_MekDephosByAkt,16.7194,-18.33789705,199,176,35024
168,MekPhosByAkt_PI3KPhosByTGFbR_ErkPhosByAkt_MekPhosByPI3K_MekDephosByAkt,16.7735,-18.12468152,200,177,35400
89,MekPhosByPI3K_PI3KPhosByMek_MekDephosByAkt,19.5668,-17.24415231,201,199,39999
66,PI3KPhosByTGFbR_PI3KDephosByErk_RafDephosByAkt,19.5894,-17.16796514,202,200,40400
65,PI3KPhosByTGFbR_PI3KDephosByErk_MekDephosByAkt,19.6807,-16.86107461,203,201,40803
84,PI3KDephosByErk_MekPhosByPI3K_MekDephosByAkt,19.6972,-16.80576439,204,202,41208
64,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek,19.703,-16.78633302,205,203,41615
67,PI3KPhosByTGFbR_MekPhosByPI3K_PI3KPhosByMek,19.704,-16.78298336,206,205,42230
70,PI3KPhosByTGFbR_PI3KPhosByMek_MekDephosByAkt,19.7048,-16.78030376,207,207,42849
91,MekPhosByPI3K_MekDephosByAkt_RafDephosByAkt,19.7232,-16.71870286,208,209,43472
85,PI3KDephosByErk_MekPhosByPI3K_RafDephosByAkt,19.7233,-16.71836823,209,210,43890
71,PI3KPhosByTGFbR_PI3KPhosByMek_RafDephosByAkt,19.724,-16.71602586,210,211,44310
141,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_MekDephosByAkt,18.5349,-16.28507012,211,184,38824
68,PI3KPhosByTGFbR_MekPhosByPI3K_MekDephosByAkt,19.9051,-16.11279827,212,226,47912
90,MekPhosByPI3K_PI3KPhosByMek_RafDephosByAkt,19.9059,-16.11014574,213,228,48564
142,PI3KPhosByTGFbR_PI3KDephosByErk_PI3KPhosByMek_RafDephosByAkt,18.7626,-15.47920449,214,186,39804
